# Avida Dominant Data
# Mon Feb  7 14:15:55 2022
#  1: Update
#  2: Average Merit of the Dominant Genotype
#  3: Average Gestation Time of the Dominant Genotype
#  4: Average Fitness of the Dominant Genotype
#  5: Repro Rate?
#  6: Size of Dominant Genotype
#  7: Copied Size of Dominant Genotype
#  8: Executed Size of Dominant Genotype
#  9: Abundance of Dominant Genotype
# 10: Number of Births
# 11: Number of Dominant Breed True?
# 12: Dominant Gene Depth
# 13: Dominant Breed In
# 14: Max Fitness?
# 15: Genotype ID of Dominant Genotype
# 16: Name of the Dominant Genotype

21000 12672 205 61.8146 0.00487805 103 103 0 64 12 7 104 0 61.8146 1549851 103-aagvl 
21100 12800 208 61.5385 0.00480769 104 104 0 37 2 1 100 0 61.5385 1588922 104-aaqyp 
21200 13056 209 62.4689 0.00478469 105 105 0 36 5 3 99 0 62.4689 1587559 105-aahsb 
21300 13056 209 62.4689 0.00478469 105 105 0 36 6 5 99 0 62.4689 1587559 105-aahsb 
21400 13056 209 62.4689 0.00478469 105 105 0 68 9 7 107 0 62.4689 1658357 105-aajjb 
21500 13056 209 62.4689 0.00478469 105 105 0 55 3 3 107 0 62.4689 1658357 105-aajjb 
21600 13056 211 61.8768 0.00473934 105 105 0 59 7 5 105 0 61.8768 1637435 105-aaiwj 
21700 13056 211 61.8768 0.00473934 105 105 0 64 9 7 105 0 61.8768 1637435 105-aaiwj 
21800 12672 207 61.2174 0.00483092 103 103 0 44 6 2 107 0 61.2174 1660133 103-aahlu 
21900 12672 207 61.2174 0.00483092 103 103 0 50 3 2 107 0 61.2174 1660133 103-aahlu 
22000 13056 210 62.1714 0.0047619 105 105 0 52 5 4 109 0 62.1714 1706314 105-aakgm 
22100 13184 209 63.0813 0.00478469 107 107 0 45 5 4 103 0 63.0813 1700592 107-aabbd 
22200 12800 213 60.0939 0.00469484 104 104 0 37 7 6 111 0 60.0939 1732378 104-aatgf 
22300 12800 213 60.0939 0.00469484 104 104 0 67 4 3 111 0 60.0939 1732378 104-aatgf 
22400 13056 210 62.1714 0.0047619 106 106 0 47 5 4 113 0 62.1714 1743024 106-aaecy 
